SubjectID$ID	Week sample obtained$clinical	s__Prevotella_copri$taxa	s__Faecalibacterium_prausnitzii$taxa	s__Bacteroides_uniformis$taxa	s__Bacteroides_stercoris$taxa	s__Escherichia_coli$taxa	s__Roseburia_intestinalis$taxa	s__Bacteroides_vulgatus$taxa	s__Bacteroides_fragilis$taxa	s__Eubacterium_rectale$taxa	s__Akkermansia_muciniphila$taxa	s__Klebsiella_pneumoniae$taxa	s__Subdoligranulum_unclassified$taxa	s__Bacteroides_ovatus$taxa	s__Bacteroides_dorei$taxa	s__Bacteroides_eggerthii$taxa	s__Bacteroides_caccae$taxa	s__Haemophilus_parainfluenzae$taxa	s__Eubacterium_siraeum$taxa	s__Dialister_invisus$taxa	s__Bacteroides_cellulosilyticus$taxa	s__Bacteroides_massiliensis$taxa	s__Alistipes_putredinis$taxa	s__Parabacteroides_distasonis$taxa	s__Escherichia_unclassified$taxa	s__C2likevirus_unclassified$taxa	s__Alistipes_onderdonkii$taxa	s__Bacteroides_thetaiotaomicron$taxa	s__Parabacteroides_unclassified$taxa	s__Ruminococcus_gnavus$taxa	s__Parabacteroides_merdae$taxa	s__Veillonella_unclassified$taxa	s__Sutterella_wadsworthensis$taxa	s__Veillonella_parvula$taxa	s__Bacteroides_faecis$taxa	s__Clostridium_hathewayi$taxa	s__Peptostreptococcaceae_noname_unclassified$taxa	s__Bifidobacterium_adolescentis$taxa	s__Barnesiella_intestinihominis$taxa	s__Ruminococcus_bromii$taxa	s__Oscillibacter_unclassified$taxa	s__Clostridium_clostridioforme$taxa	s__Eubacterium_eligens$taxa	s__Roseburia_inulinivorans$taxa	s__Streptococcus_parasanguinis$taxa	s__Bacteroides_finegoldii$taxa	s__Ruminococcus_torques$taxa	s__Bacteroides_xylanisolvens$taxa	s__Bifidobacterium_longum$taxa	s__Veillonella_dispar$taxa	s__Alistipes_finegoldii$taxa	s__Clostridium_bolteae$taxa	s__Alistipes_shahii$taxa	s__Odoribacter_splanchnicus$taxa	s__Clostridium_leptum$taxa	s__Roseburia_hominis$taxa	s__Clostridium_symbiosum$taxa	s__Lachnospiraceae_bacterium_1_1_57FAA$taxa	s__Roseburia_unclassified$taxa	s__Clostridium_citroniae$taxa	s__Eubacterium_ventriosum$taxa	s__Pseudomonas_unclassified$taxa	s__Ruminococcus_lactaris$taxa	s__Bilophila_unclassified$taxa	s__Dorea_longicatena$taxa	s__Veillonella_atypica$taxa	s__Flavonifractor_plautii$taxa	s__Collinsella_aerofaciens$taxa	s__Streptococcus_salivarius$taxa	s__Eubacterium_hallii$taxa	s__Ruminococcus_callidus$taxa	s__Lachnospiraceae_bacterium_3_1_46FAA$taxa	s__Burkholderiales_bacterium_1_1_47$taxa	s__Coprobacillus_unclassified$taxa	s__Parasutterella_excrementihominis$taxa	s__Ruminococcus_obeum$taxa	s__Propionibacterium_acnes$taxa	s__Streptococcus_thermophilus$taxa	s__Coprococcus_comes$taxa	s__Eubacterium_ramulus$taxa	s__Mitsuokella_unclassified$taxa	s__Lachnospiraceae_bacterium_8_1_57FAA$taxa	s__Ruminococcaceae_bacterium_D16$taxa	s__Lachnospiraceae_bacterium_3_1_57FAA_CT1$taxa	s__Lachnospiraceae_bacterium_2_1_58FAA$taxa	s__Dorea_formicigenerans$taxa	s__Bilophila_wadsworthia$taxa	s__Coprococcus_catus$taxa	s__Anaerostipes_hadrus$taxa	s__Lachnospiraceae_bacterium_7_1_58FAA$taxa	s__Lachnospiraceae_bacterium_5_1_63FAA$taxa	s__Clostridiales_bacterium_1_7_47FAA$taxa	s__Clostridium_asparagiforme$taxa	s__Clostridium_bartlettii$taxa	s__Holdemania_filiformis$taxa	s__Anaerotruncus_colihominis$taxa	s__Clostridiaceae_bacterium_JC118$taxa	s__Erysipelotrichaceae_bacterium_6_1_45$taxa	s__Holdemania_unclassified$taxa	s__Dorea_unclassified$taxa	s__Anaerotruncus_unclassified$taxa	s__Eggerthella_unclassified$taxa	g__Superoxide dismutase$gene	g__Bacterial non-heme ferritin$gene	g__Glutamate dehydrogenase (NAD(P)(+))$gene	g__[Formate-C-acetyltransferase]-activating enzyme$gene	g__Phosphopyruvate hydratase$gene	g__Glucose-6-phosphate dehydrogenase (NADP(+))$gene	g__Glutamate dehydrogenase$gene	g__Glutamate decarboxylase$gene	g__3-hydroxybutyryl-CoA dehydrogenase$gene	g__NADH$gene	g__Cytochrome-c oxidase$gene	g__Glycerol kinase$gene	g__Glucose-1-phosphate adenylyltransferase$gene	g__H(+)-transporting two-sector ATPase$gene	g__Dihydrolipoyl dehydrogenase$gene	g__16S rRNA (cytosine(1402)-N(4))-methyltransferase$gene	g__Dephospho-CoA kinase$gene	g__5-formyltetrahydrofolate cyclo-ligase$gene	g__NADH dehydrogenase (quinone)$gene	g__Uridine kinase$gene	g__4-(cytidine 5-diphospho)-2-C-methyl-D-erythritol kinase$gene	g__Phosphatidate cytidylyltransferase$gene	g__;  Q06996: L_SENDF    ;  O55528: L_SENDO$gene	g__Beta-lactamase$gene	g__RNA helicase$gene	g__Protein-N(pi)-phosphohistidine--sugar phosphotransferase$gene	g__DNA-directed RNA polymerase$gene	g__DNA helicase$gene	g__Phosphoenolpyruvate carboxykinase (ATP)$gene	g__Glycerate 3-kinase$gene	g__Phosphoglycerate mutase (2:3-diphosphoglycerate-dependent)$gene	g__Hydroxylamine reductase$gene	g__Pyridoxal 5-phosphate synthase$gene	g__PreQ(1) synthase$gene	g__Beta-ketoacyl-[acyl-carrier-protein] synthase II$gene	g__Endopeptidase Clp$gene	g__Aldose 1-epimerase$gene	g__Phosphogluconate dehydrogenase (NADP(+)-dependent decarboxylating)$gene	g__3-methyl-2-oxobutanoate hydroxymethyltransferase$gene	g__Transaldolase$gene	g__Peptidylprolyl isomerase$gene	g__Shikimate kinase$gene	g__Peroxiredoxin$gene	g__Ubiquinol oxidase (electrogenic: non H(+)-transporting)$gene	g__Methionyl aminopeptidase$gene	g__Thymidylate synthase$gene	g__Serine O-acetyltransferase$gene	g__2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase$gene	g__Orotidine-5-phosphate decarboxylase$gene	g__S-ribosylhomocysteine lyase$gene	g__Acetyl-CoA C-acetyltransferase$gene	g__Fe(3+)-transporting ATPase$gene	g__Pyruvate carboxylase$gene	g__Pyridoxine 5-phosphate synthase$gene	g__Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)$gene	g__Enoyl-CoA hydratase$gene	g__3-hydroxyacyl-CoA dehydrogenase$gene	g__Dihydroorotate dehydrogenase (quinone)$gene	g__Ribulose-phosphate 3-epimerase$gene	g__Adenosylmethionine--8-amino-7-oxononanoate transaminase$gene	g__Histidine kinase$gene	g__Phosphoglycerate kinase$gene	g__2-C-methyl-D-erythritol 2:4-cyclodiphosphate synthase$gene	g__L-lactate dehydrogenase$gene	g__Ribulose-bisphosphate carboxylase$gene	g__Fructose-bisphosphate aldolase$gene	g__3-hydroxyacyl-[acyl-carrier-protein] dehydratase$gene	g__L-serine ammonia-lyase$gene	g__Aspartate ammonia-lyase$gene	g__Triose-phosphate isomerase$gene	g__Methylaspartate mutase$gene	g__Pyridoxal 5-phosphate synthase (glutamine hydrolyzing)$gene
4	5	0	0.038948274	0.088220998	0.109846878	0.000318215	2.16E-05	0.129613785	0.000786553	0	0.150783292	0	0.108123973	0.013137824	0.001574727	0	0.044298017	0	0.000849096	0.000269121	0.000899324	8.86E-05	0.001144225	0.024205083	0.000314814	0.007927724	0	0	0	0.001588745	0.006568663	8.22E-06	0	0	0.004301365	0.00017426	2.03E-05	2.29E-05	2.95E-05	0	0.051245656	0.002748933	0.001113603	0.000704811	1.43E-05	0	0.004620938	0.000443819	0.002536503	0	0.012039691	0.091903611	3.22E-05	0	0.001693798	4.78E-06	0.000113569	0	0	0.000245581	2.03E-05	0	0.00063701	0.02454879	0.001113604	2.89E-06	0.003752286	0.002356751	4.19E-05	0.000693342	2.02E-07	0	0.006563806	0.000387306	6.15E-05	0	1.74E-05	4.19E-05	0	0	0	0	0	0.000121585	0.000221495	0.000257013	0.003510924	2.82E-07	0.00089653	0.003422784	0.000317821	0.000210982	0.000791798	0	9.18E-05	0.001762711	6.73E-06	8.64E-07	0	0	0	0.000294894	3.282034942	0	0.590326544	0	0	0.152967641	0	0	0	0	0.017813243	0	0.002318213	0	0.001268028	0.048073246	0.003985865	0.063046584	0	0.030316922	0.046834304	0.156265057	0	0	0.036334644	0	0.078507495	0.043940867	0	0	0.0519472	0.000514281	0.036353415	0.001387326	0	0	0	0	0	0	0	0.055447139	0	0.002452919	0.076614576	0.058891445	0	0.047282294	0.012477294	0.003314604	0	0	0	0.009785756	0	0	0	0	0.008474389	0	0	0	0.013484217	0.01388401	0.000322967	0	0	0	0	0.039339506	0.003072501	0.006084101
4	7	0	0.009750935	0.097731971	0.229112101	0	1.92E-05	0.183422323	0.00044136	0.022311511	0.080450583	0	0.036367259	0.041722254	0.001964257	0	0.038586693	3.71E-05	0.000523968	0.000293911	0.003605887	0.000171322	0.001779499	0.008110338	0.000155657	0.003081775	0.00013417	0.000356696	0	0.00123	0.040431494	0	0	0	0.00267613	6.61E-05	2.77E-05	8.14E-05	5.84E-05	0.000561949	0.044069237	0.001986985	0.000991268	0	2.40E-05	0.017381861	0.002304881	0.000295167	0.001093498	0	0.011819156	0.036995897	6.37E-05	0.000115751	0.002115992	9.45E-06	1.48E-05	2.80E-05	0.000232509	0.000190222	4.01E-05	0	0.001660024	0.025547282	0.000215254	0	0.002819234	0.000960661	8.28E-05	0.000183894	3.99E-07	5.83E-05	0.004888355	0.000225902	5.11E-05	0.000138482	0	1.79E-05	5.79E-05	0	0	0.000720216	8.65E-05	5.71E-05	0.000169146	0.000187804	0.001830503	2.69E-06	0.000376003	0.002516645	0.000185283	0.000145654	0.000428015	1.39E-06	5.78E-05	0.001051694	1.09E-05	1.66E-06	4.12E-05	1.48E-05	4.58E-05	0.000140615	4.212449205	0	0.463146365	0	0	0.165346518	0	0	0	0	0.012366962	0	0.00163962	0.003847552	0.004275506	0.037785411	0.003880901	0.054500284	0.000577236	0.024911311	0.036549174	0.110586483	0	0	0.024705976	0	0.06020276	0.039478411	0.010800685	0	0.04352788	0.000491603	0.030130801	0.001745392	0	0	0	0	0	0	0.018265995	0.104153738	0	0.001510032	0.0572793	0.042241568	0	0.039147708	0.010530136	0.004025462	0	0	0	0.011905175	0	0	0	0	0.016012952	0	0	0.008348112	0.011546383	0.010210584	0.000200552	0	0	0	0	0.04138673	0.002131852	0.003608082
4	9	0	0.008823143	0.131269902	0.187307113	0	1.62E-05	0.125425588	0.000261999	0.016488406	0.218347669	0	0.030308059	0.039793913	0.002996784	0	0.050467715	0.000190016	0.000356975	0.000295168	0.010598087	0.000204573	0	0.008618742	8.34E-05	0.000737321	0.000319128	0.000644641	0	0.001051785	0.029300967	0	0	0	0.002046429	5.36E-05	3.13E-05	0.000112417	7.00E-05	0.001294755	0.028975131	0.001591287	0.00104594	0.002473156	2.83E-05	0.015222235	0.001531613	0.000229596	0.000664379	0	0.012018701	0.015112171	7.64E-05	0.000312969	0.002517515	1.13E-05	0	6.85E-05	0.000630564	0.000181499	4.81E-05	0	0.00126742	0.008350089	0.000135702	0	0.002461926	0.0005257	9.94E-05	0	4.79E-07	0.000145644	0.004409497	0.000159989	5.03E-05	0.000267966	0	7.54E-06	0.000124478	0	0	0.001552042	0.000174167	3.29E-05	0.000140667	0.000160192	0.001178192	3.83E-06	0.000177076	0.002141675	0.000143627	0.000119955	0.000268666	3.76E-06	5.65E-05	0.000758713	1.41E-05	2.18E-06	6.43E-05	3.03E-05	0.000106364	7.02E-05	0	0	0.621998383	0	0	0.34727531	0	0	0	0.00013264	0.013018392	0	0.006173815	0.099464461	0.017599859	0.055842073	0.009282796	0.087333511	0.032249319	0.037534385	0.05158859	0.12619806	0	0.000693029	0.026743477	0	0.102818616	0.072274178	0.060203624	0.000732193	0.074399757	0.001045719	0.047617205	0.004593212	0	0.004965255	0	0	0	0	0.140509957	0.261445361	0	0.001291852	0.087486839	0.049636481	0	0.060289728	0.01716675	0.009605669	0	0	0	0.028954326	0.000354693	0	0	0	0.049628727	0	0.002500224	0.044549817	0.020122472	0.012642199	0.000172918	0	0	0	0	0.085538837	0.002289704	0.003387912
4	11	0	0.039676604	0.212763557	0.146064826	5.55E-05	1.21E-05	0.205972907	0.000135812	0.036515204	0.013820944	0	0.022311918	0.071056094	0.004394001	0	0.069685942	0.00030501	0.000232955	0.000259587	0.013278266	0.00019698	0.000304957	0.010893314	4.68E-05	0	0.000408422	0.000793694	0	0.000875232	0.025722136	3.92E-06	0	2.07E-06	0.00178379	9.46E-05	3.06E-05	0.000122614	6.76E-05	0.001624603	0.025084492	0.001236278	0.00114082	0.006684061	2.77E-05	0.01956682	0.001480732	0.000187771	0.000742004	0	0.011659567	0.007626706	7.38E-05	0.000409504	0.002775044	1.09E-05	0	9.41E-05	0.000825947	0.000186833	4.64E-05	0	0.00029468	0.002889375	0.00053751	0	0.002219243	0.000576303	9.59E-05	0	4.62E-07	0.000187314	0.004274786	0.000129994	5.16E-05	0.000365178	0	3.36E-06	0.000154074	0	0	0.00211851	0.000214128	2.73E-05	0.000111456	0.000142345	0.000970833	4.07E-06	0.000131126	0.001871907	0.000140249	0.0001055	0.000189362	4.92E-06	7.07E-05	0.000622396	1.59E-05	2.42E-06	7.42E-05	2.58E-05	0.000124385	3.50E-05	1.106523676	0.507967102	0.247839656	0.046855062	0.490283354	0.272621623	0.048318926	0.021928105	0.009584806	0.001203038	0.002335337	0.002731386	0.011193654	0.163123992	0.022667394	0.032785863	0.010076491	0.050224603	0.046772969	0.020386148	0.026535939	0.038314524	0	0.008894519	0.007943746	0.008991938	0.091124887	0.055101919	0.072053744	0.007735693	0.055530761	0.00098705	0.029543755	0.004700121	0.009785215	0.021549324	0.035884425	0.238644256	0.018683809	0.007780626	0.193230534	0.203123872	0.001012559	0.000147373	0.065303313	0.016361907	0.002376431	0.03441146	0.011090366	0.008572527	0.007986782	0.000298063	0.033854398	0.026626973	0.001605755	0.000514953	0.008548802	0.00030862	0.05238741	0.001276011	0.010095204	0.053769825	0.015047788	0.004747007	1.72E-05	0.015837656	0.001366538	0.001711032	0.000997401	0.066965706	0.000507717	0.001567923
4	13	0	0.260077785	0.120923605	0.096711674	0.0007352	8.00E-06	0.084350696	4.61E-05	0.128798126	0.014453837	0	0.083922062	0.022864993	0.005860904	0	0.019337635	0.000375225	0.000134293	0.000189987	0.00741079	0.000153697	0.016902418	0.006570974	3.44E-05	0	0.000410713	0.000810416	0	0.000672553	0.022725439	1.22E-05	0	5.33E-06	0.001732797	0.000168197	2.57E-05	0.000112874	5.28E-05	0.001594359	0.01244978	0.000876614	0.001218857	0.007777404	2.26E-05	0.012967452	0.001893039	0.000157747	0.001141074	0	0.010574449	0.007125218	5.76E-05	0.000415144	0.002810732	8.55E-06	2.47E-05	0.000104475	0.000838229	0.000195303	3.63E-05	0	0	0.005467733	0.001235377	5.34E-06	0.001987835	0.000943488	7.49E-05	3.78E-05	3.61E-07	0.000187769	0.004247846	0.000120941	5.26E-05	0.000422074	0	3.53E-06	0.000150453	0	0	0.002414919	0.000210741	3.44E-05	7.85E-05	0.000127627	0.001051318	3.51E-06	0.000188336	0.001616414	0.000158033	9.55E-05	0.000161717	4.99E-06	9.23E-05	0.00058186	1.62E-05	2.36E-06	7.15E-05	8.30E-06	0.000109344	2.44E-05	0.669069119	0.430386841	0.06228503	0.203847092	0.46455984	0.245516145	0.094292619	0.060494535	0.020871228	0.001827885	0	0.006590645	0.019381902	0.230734766	0.029870136	0.028090929	0.013245843	0.03331564	0.056027965	0.013607645	0.018649993	0.008974868	0	0.013869151	0.003328586	0.028457376	0.120200959	0.055247261	0.080284041	0.013405879	0.058760063	0.001199693	0.02492773	0.005517908	0.032784894	0.033269196	0.055767322	0.219690833	0.059831303	0.110938559	0.244756155	0.168277468	0.002887046	4.78E-05	0.079213414	0.004838013	0.007581161	0.024835911	0.009568698	0.008652213	0.01711791	0.000806005	0.057579604	0.027775495	0.003334398	0.001083425	0.020229726	0.003997909	0.059243153	0.005946301	0.014344672	0.060898773	0.015601878	0.001841355	0	0.034757835	0.003640185	0.00554933	0.005415233	0.060850782	0	0.00271728
4	15	0	0	0.123335281	0.148527851	0.001505405	6.19E-06	0.235274017	0	0.104725699	0.044479437	0	0.013585989	0.073010517	0.007227999	0	0.066608395	0.000402444	6.27E-05	0.000105252	0.003580531	9.10E-05	0.00574658	0.012089923	3.95E-05	0	0.000351026	0.000733993	0	0.000472048	0.034976484	2.17E-05	0	8.63E-06	0.001840195	0.000254713	1.84E-05	9.00E-05	3.13E-05	0.001313949	0.021517562	0.000552496	0.00127416	0.00677278	1.52E-05	0.012572195	0.002576994	0.000139494	0.001701545	0	0.009218011	0.01315242	3.42E-05	0.000355694	0.0026733	5.07E-06	7.63E-05	0.000102835	0.000719246	0.000204918	2.15E-05	0	7.77E-06	0.009868962	0.002038076	1.26E-05	0.001791267	0.001477103	4.45E-05	0.000191409	2.14E-07	0.000158995	0.004312767	0.000125914	5.34E-05	0.000443294	1.04E-05	6.57E-06	0.000123813	0	0	0.002510566	0.000177351	4.94E-05	4.63E-05	0.000117639	0.001318797	2.46E-06	0.000306341	0.001395567	0.000186668	8.94E-05	0.000171003	4.28E-06	0.000115576	0.000614371	1.53E-05	2.09E-06	5.99E-05	0	7.64E-05	3.13E-05	0.816818358	0.176124292	0	0.120901385	0.678502455	0.208097479	0.114257826	0.066184038	0.02171371	0.001883484	0	0.007926601	0.025940676	0.263995044	0.033603266	0.029824891	0.015579727	0.023361128	0.052262662	0.011002384	0.018349393	0.014598632	0	0.014621887	0.006570266	0.030280143	0.153614753	0.056940029	0.07345169	0.016392366	0.066122787	0.001400128	0.024579018	0.005888972	0.039241849	0.036452718	0.055352269	0.227176645	0.082456184	0.145111197	0.256246176	0.154118968	0.003220605	0.000554352	0.101847708	0.005947018	0.009633384	0.021080428	0.009229631	0.00795825	0.019571246	0.0008453	0.060034631	0.026270157	0.004824491	0.001066191	0.02121685	0.004623797	0.059315881	0.007750292	0.014250463	0.05647554	0.017140421	0.001656468	6.01E-05	0.03666471	0.00459235	0.006865876	0.009587401	0.05223486	0	0.005079359
4	17	0	0.034085374	0.135407495	0.174523795	0.002173005	8.46E-06	0.231705532	0	0.049930684	0.010838598	0	0.021097382	0.063213892	0.008252527	0	0.077681903	0.000386007	1.59E-05	2.20E-05	0.001671297	2.38E-05	0	0.020329879	5.32E-05	0	0.000252182	0.000597467	0	0.00029101	0.040335316	2.99E-05	0	1.12E-05	0.002017068	0.000331671	1.02E-05	5.97E-05	8.27E-06	0.000885116	0.016584843	0.000287251	0.001284707	0.00688118	7.03E-06	0.025316342	0.003298585	0.000129783	0.00223899	0	0.007897912	0.006673343	9.03E-06	0.000254901	0.002381193	1.34E-06	0.000131496	9.15E-05	0.000516675	0.000210779	5.68E-06	0	0.002894538	0.009895107	0.002733699	1.89E-05	0.001620478	0.002004953	1.17E-05	0.000362133	5.66E-08	0.000112022	0.00438494	0.000135341	5.33E-05	0.000429765	2.28E-05	1.08E-05	8.35E-05	0	0	0.002452553	0.000126033	6.66E-05	1.81E-05	0.000111715	0.001645907	1.20E-06	0.00043664	0.00120259	0.000212976	8.48E-05	0.000197742	3.06E-06	0.000133605	0.000683878	1.35E-05	1.65E-06	4.28E-05	0	4.02E-05	4.74E-05	0.636257584	0.407961405	0	0.026498938	0.649783252	0.184707484	0.119315956	0.054146051	0.017103373	0.001684246	0.001279456	0.007843692	0.030368868	0.281702248	0.035982402	0.035738382	0.017310971	0.021062832	0.043371366	0.012016288	0.023439051	0.040216382	0	0.013428441	0.01331023	0.022611254	0.185907521	0.061500017	0.063405966	0.018248872	0.077079342	0.001627769	0.027976574	0.006191718	0.036100989	0.035321325	0.045262299	0.293624076	0.091899552	0.139361467	0.25397711	0.172238033	0.002703098	0.001259655	0.127280479	0.014396546	0.009713797	0.022401608	0.009993016	0.007289489	0.018122237	0.000637364	0.053527046	0.024424554	0.006015461	0.000765337	0.016517708	0.003527904	0.058644889	0.007624614	0.012389981	0.048593456	0.019709406	0.003097258	0.000152307	0.03011934	0.004728712	0.006699688	0.012745607	0.046452881	0.000339413	0.007492932
4	19	0	0.214437844	0.033682163	0.145939922	0.002618437	1.67E-05	0.214877012	0	0.07832695	0.004055624	0	0.0423218	0.029350472	0.008946876	0	0.033248971	0.000337706	0	0	0.00136997	0	0	0.010565037	6.87E-05	0.000384106	0.000144474	0.000451325	0	0.000153165	0.014854795	3.54E-05	0	1.26E-05	0.002232144	0.000387246	2.84E-06	2.97E-05	0	0.000435227	0.017507202	0.00010867	0.001267017	0.019758894	7.93E-08	0.030603792	0.003925196	0.000128805	0.00264077	0	0.007126799	0	0	0.0001441	0.002024154	0	0.000181495	7.57E-05	0.000293578	0.000214235	0	0	0.027991388	0.008506774	0.003200499	2.29E-05	0.001510872	0.002418914	0	0.000509337	0	6.12E-05	0.004505647	0.000143669	5.30E-05	0.000395691	3.59E-05	1.48E-05	4.14E-05	0	0	0.002360388	7.25E-05	8.24E-05	0	0.000112178	0.001954711	5.68E-08	0.000544644	0.001063279	0.000230397	8.19E-05	0.000228156	1.73E-06	0.000143583	0.000773618	1.13E-05	1.16E-06	2.48E-05	0	1.58E-05	6.54E-05	0.381249617	0.365802848	0.009969824	0.069700171	0.481194134	0.188543806	0.125341831	0.038683847	0.011442057	0.001523244	0.005413541	0.007697244	0.034170212	0.31214913	0.040253282	0.044885595	0.019412398	0.024790859	0.035040635	0.015750631	0.032501714	0.076169759	0	0.012519864	0.020921037	0.012705868	0.223458868	0.071330104	0.059026048	0.021431805	0.094342291	0.001999351	0.035091305	0.006928254	0.031066208	0.034538337	0.034384079	0.194117395	0.099502881	0.128600148	0.266163956	0.184305184	0.002005381	0.00197038	0.158193353	0.026496611	0.009420219	0.027531607	0.011836305	0.007198491	0.015788614	0.000377347	0.049816159	0.023949745	0.007335527	0.000430525	0.010563834	0.001996366	0.06319213	0.006838133	0.011021121	0.043183592	0.024081754	0.005266751	0.00024977	0.022996407	0.004764946	0.006322654	0.01545582	0.046198938	0.00090945	0.009651608
4	21	0	0.06309657	0.118106544	0.202301385	0.002698322	3.26E-05	0.281510575	0	0.017230237	0.000789768	0	0.026927226	0.02274061	0.009164224	0	0.057315419	0.000258547	0	0	0.002182309	0	0	0.005131187	7.84E-05	0.00081426	4.70E-05	0.000324436	0	6.84E-05	0.030645631	3.64E-05	0	1.22E-05	0.002416522	0.000404985	0	4.57E-06	0	4.83E-05	0.007310582	2.83E-05	0.001206916	0.025789111	0	0.011382596	0.004279719	0.00013355	0.002765414	0	0.007171704	0.017059894	0	4.32E-05	0.001620051	0	0.000216817	5.78E-05	8.99E-05	0.000211864	0	0	0.021313509	0.015503173	0.003280974	2.32E-05	0.001453438	0.002587333	0	0.000591987	0	1.57E-05	0.004616576	0.000142808	5.22E-05	0.00034372	4.82E-05	1.71E-05	5.24E-06	0	0	0.002288326	2.68E-05	9.25E-05	0	0.000118566	0.002144972	0	0.000591793	0.000968121	0.000228569	7.86E-05	0.000245635	5.19E-07	0.000140301	0.000854878	9.06E-06	6.60E-07	8.55E-06	0	1.57E-05	7.83E-05	0.265144837	0.338758043	0.044791704	0.159997447	0.478420536	0.195774341	0.121493301	0.022455494	0.005513324	0.001334513	0.009179605	0.007095957	0.031844976	0.32119512	0.04170905	0.048402077	0.018968457	0.028973089	0.023987689	0.018846947	0.039004178	0.103349486	0	0.011239521	0.023560614	0.003038236	0.230176511	0.075447964	0.056219672	0.024324145	0.103480927	0.002268913	0.039845254	0.007249029	0.023828682	0.031041096	0.022112577	0.229002598	0.09549028	0.116396347	0.26610497	0.177750412	0.001211877	0.002177198	0.168152333	0.035225762	0.008155629	0.030550671	0.012588846	0.006721782	0.011586527	0.000126157	0.049308679	0.02141284	0.007819366	0.000155337	0.004286195	0.000551769	0.066403206	0.004922218	0.00979978	0.036135741	0.026674279	0.0065755	0.000289605	0.016782687	0.004349524	0.005506401	0.015245207	0.044768441	0.001281771	0.009443949
4	23	0	0.026448999	0.112749166	0.043497356	0.002484541	6.39E-05	0.162640234	0	0.141670743	0	0	0.039760886	0.101516454	0.009612388	0	0.082901706	0.000163676	0	0	0.004028592	0	0.000492825	0.018746135	8.23E-05	0.000941495	0	0.00027075	0	5.37E-05	0.069833505	3.42E-05	0	1.04E-05	0.002750246	0.000403991	0	0	0	0	0.029502845	6.78E-05	0.001197941	0.016883567	0	0.018930387	0.004594163	0.000155383	0.002710272	0	0.009148951	0.023419941	0	0	0.001305373	0	0.000250158	4.38E-05	0	0.000220083	0	0	0.00789131	0.018913286	0.003087129	2.01E-05	0.001585526	0.002608722	0	0.000623918	0	0	0.005124088	0.000137034	5.55E-05	0.000303532	6.42E-05	1.81E-05	0	0	0	0.002517519	0	0.000101573	0	0.000143615	0.002324579	0	0.000591822	0.001001086	0.000216366	8.03E-05	0.000256823	0	0.000130017	0.000988575	7.58E-06	2.24E-07	0	1.71E-05	5.77E-05	8.64E-05	0.786583304	0.287861883	0.042671104	0.132651039	0.518865276	0.208640869	0.113911882	0.017024909	0.002966975	0.001306161	0.010826786	0.006799221	0.022140536	0.313565534	0.040580591	0.04203781	0.015464055	0.03076005	0.013800194	0.01941456	0.039192814	0.106082793	0	0.010934091	0.01687885	3.23E-05	0.194785579	0.071138499	0.060256771	0.027718377	0.100111366	0.002400725	0.039725281	0.007151758	0.019688454	0.026964622	0.015144875	0.280865738	0.083066851	0.127222314	0.263013074	0.188911776	0.000847776	0.001513953	0.14734106	0.034850098	0.006766265	0.02842914	0.011407823	0.005955929	0.007348935	5.46E-05	0.060296229	0.016964378	0.00729472	0.000165637	0.001420315	0.000331778	0.069853033	0.002589331	0.010254702	0.030726607	0.026468128	0.00574372	0.000225331	0.017780572	0.003820187	0.005024924	0.011356055	0.042148536	0.001136419	0.005741031
